hash,block_number,index,status,pnl_heuristic,gross_profit,miner_tip,tx_cost,pnl,calldata
0x7a4370403a16923d82c4c25125cee56ebb8280ba3f425d7fdb5ee69ec558b329,13654944,12,0,2,-0.47679795,0.0,0.01203472508277193,-0.48883267508277195,0x04236cf5c02aaa39b223fe8d0a0e5c4f27ead9083c756cc280000004000000000000000000000000000000000000000000000000069ded3597626c00d0e30db06ae0cdc5d2b89a8dcb99ad6b3435b3e7f7290077000000043850c7bdddf82a683e9af51f48c6b9114b5e0cc220bac52d000000040902f1ac6ae0cdc5d2b89a8dcb99ad6b3435b3e7f729007700000144128acb08000bb8000000000000000000ddf82a683e9af51f48c6b9114b5e0cc220bac52d0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000069ded3597626c00000000000000000000000000fffd8963efd1fc6a506488495d951d5263988d2500000000000000000000000000000000000000000000000000000000000000a00000000000000000000000000000000000000000000000000000000000000080c02aaa39b223fe8d0a0e5c4f27ead9083c756cc20000006423b872dd00000000000000000000000031b7e144b2cf261a015004bee9c84a98263e2f660000000000000000000000006ae0cdc5d2b89a8dcb99ad6b3435b3e7f7290077000000000000000000000000000000000000000000000000069ded3597626c000000007cddf82a683e9af51f48c6b9114b5e0cc220bac52d000000040902f1acddf82a683e9af51f48c6b9114b5e0cc220bac52d00000084022c0d9f0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000135f60922013bedb00000000000000000000000031b7e144b2cf261a015004bee9c84a98263e2f660000000000000000000000000000000000000000000000000000000000000000c02aaa39b223fe8d0a0e5c4f27ead9083c756cc2000000242e1a7d4d000000000000000000000000000000000000000000000000135f60922013bedb
0x7cd4be705ee33aedc657b04078e24df8e53e0eebacdd6e9f67d76c7a6474575e,13664011,232,1,2,0.23362753013942594,0.0,0.01336049363927856,0.2202670365001474,0x04236cf57a250d5630b4cf539739df2c5dacb4c659f2488d00000104791ac947000000000000000000000000000000000000000000000016267f04a7ad156bb7000000000000000000000000000000000000000000000000031b317744c12b4700000000000000000000000000000000000000000000000000000000000000a000000000000000000000000031b7e144b2cf261a015004bee9c84a98263e2f6600000000000000000000000000000000000000000000000000000000619b759e0000000000000000000000000000000000000000000000000000000000000002000000000000000000000000298d492e8c1d909d3f63bc4a36c66c64acb3d695000000000000000000000000c02aaa39b223fe8d0a0e5c4f27ead9083c756cc2
0x81c9e4646c02ea7d8cdb6946d154edd927a06cee0a77eb588b3efac8cd6cbc75,13673708,31,0,2,-46.13478182186005,0.0,0.02475541640703449,-46.159537238267085,0x04236cf5c02aaa39b223fe8d0a0e5c4f27ead9083c756cc280000004000000000000000000000000000000000000000000000002803faba26a1e0732d0e30db0c2e9f25be6257c210d7adf0d4cd6e3e881ba25f800000124128acb0800000000000000000000000034d7d7aaf50ad4944b70b320acb24c95fa2def7c0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000002803faba26a1e0732000000000000000000000000fffd8963efd1fc6a506488495d951d5263988d2500000000000000000000000000000000000000000000000000000000000000a00000000000000000000000000000000000000000000000000000000000000060c02aaa39b223fe8d0a0e5c4f27ead9083c756cc200000044a9059cbb000000000000000000000000c2e9f25be6257c210d7adf0d4cd6e3e881ba25f8000000000000000000000000000000000000000000000002803faba26a1e07320000005c34d7d7aaf50ad4944b70b320acb24c95fa2def7c000000a4022c0d9f00000000000000000000000000000000000000000000000000000033881ba1180000000000000000000000000000000000000000000000000000000000000000000000000000000000000000fffae4a0f4ac251f4705717cd24cadccc9f33e0600000000000000000000000000000000000000000000000000000000000000800000000000000000000000000000000000000000000000000000000000000000fffae4a0f4ac251f4705717cd24cadccc9f33e06000000a4022c0d9f000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000286387b47257f668100000000000000000000000031b7e144b2cf261a015004bee9c84a98263e2f6600000000000000000000000000000000000000000000000000000000000000800000000000000000000000000000000000000000000000000000000000000000c02aaa39b223fe8d0a0e5c4f27ead9083c756cc2000000242e1a7d4d00000000000000000000000000000000000000000000000286387b47257f6681
0x87db0df76314981eee595e592660033a4a4730e9d66bfb9e51b4526950dc5652,13753554,13,0,2,-4.467874248109986,0.0,0.02112741168447939,-4.489001659794465,0x04236cf5c02aaa39b223fe8d0a0e5c4f27ead9083c756cc2800000040000000000000000000000000000000000000000000000003e0113f4f3b60fc6d0e30db0c02aaa39b223fe8d0a0e5c4f27ead9083c756cc200000044a9059cbb0000000000000000000000003bf1b837ccc1f62114a3e74ced4fcfb121d7e52a0000000000000000000000000000000000000000000000003e0113f4f3b60fc63bf1b837ccc1f62114a3e74ced4fcfb121d7e52a000000a4022c0d9f00000000000000000000000000000000000000000000000000000c0e46f150f3000000000000000000000000000000000000000000000000000000000000000000000000000000000000000031b7e144b2cf261a015004bee9c84a98263e2f66000000000000000000000000000000000000000000000000000000000000008000000000000000000000000000000000000000000000000000000000000000002b43fe4f41d871fbc75af6e0ce85bce38ff1edc700000124128acb0800000000000000000000000031b7e144b2cf261a015004bee9c84a98263e2f66000000000000000000000000000000000000000000000000000000000000000100000000000000000000000000000000000000000000000000000c0e46f150f300000000000000000000000000000000000000000000000000000001000276a400000000000000000000000000000000000000000000000000000000000000a000000000000000000000000000000000000000000000000000000000000000603d658390460295fb963f54dc0899cfb1c30776df00000044a9059cbb0000000000000000000000002b43fe4f41d871fbc75af6e0ce85bce38ff1edc700000000000000000000000000000000000000000000000000000c0e46f150f30000005cc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2000000242e1a7d4d0000000000000000000000000000000000000000000000004e02a11e4b15987f
0x8a5b625b3099be717eb10fa0cc04832e12544f6e1e4ec2053b21cf4d3c077ce7,13500225,10,1,2,0.7512199519847442,0.0,0.04947908128689197,0.7017408706978523,0x04236cf5c02aaa39b223fe8d0a0e5c4f27ead9083c756cc280000004000000000000000000000000000000000000000000000001c16d4baa157e9ea6d0e30db0c02aaa39b223fe8d0a0e5c4f27ead9083c756cc200000044a9059cbb000000000000000000000000cf6daab95c476106eca715d48de4b13287ffdeaa000000000000000000000000000000000000000000000001c16d4baa157e9ea6cf6daab95c476106eca715d48de4b13287ffdeaa000000a4022c0d9f0000000000000000000000000000000000000000060e8b8bf91e64f6c600c6fe000000000000000000000000000000000000000000000000000000000000000000000000000000000000000031b7e144b2cf261a015004bee9c84a98263e2f660000000000000000000000000000000000000000000000000000000000000080000000000000000000000000000000000000000000000000000000000000000095ad61b0a150d79219dcf64e1e6cc01f0b64c4ce00000044a9059cbb000000000000000000000000ff64cb7ba5717a10dabc4be3a41acd2c2f95ee220000000000000000000000000000000000000000060e8b8bf91e64f6c600c6feff64cb7ba5717a10dabc4be3a41acd2c2f95ee22000000a4022c0d9f0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000c4ffb4da8d6dc21feab00000000000000000000000031b7e144b2cf261a015004bee9c84a98263e2f66000000000000000000000000000000000000000000000000000000000000008000000000000000000000000000000000000000000000000000000000000000009813037ee2218799597d83d4a5b6f3b6778218d900000044a9059cbb000000000000000000000000efb47fcfcad4f96c83d4ca676842fb03ef20a477000000000000000000000000000000000000000000000c4ffb4da8d6dc21feabefb47fcfcad4f96c83d4ca676842fb03ef20a477000000a4022c0d9f0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001cbda2a3b07bb413e00000000000000000000000031b7e144b2cf261a015004bee9c84a98263e2f6600000000000000000000000000000000000000000000000000000000000000800000000000000000000000000000000000000000000000000000000000000000c02aaa39b223fe8d0a0e5c4f27ead9083c756cc2000000242e1a7d4d000000000000000000000000000000000000000000000001cbda2a3b07bb413e
0xa293e81c83cad447f24d38995e041c9816331a836fa3d92a7815bb37d67d2ea8,13501967,35,0,2,-47.39904500604156,0.0,0.020716335207727955,-47.41976134124929,0x04236cf5c02aaa39b223fe8d0a0e5c4f27ead9083c756cc28000000400000000000000000000000000000000000000000000000291cb3c4d55dc48c0d0e30db0c02aaa39b223fe8d0a0e5c4f27ead9083c756cc200000044a9059cbb00000000000000000000000057654ae132413e81459ad2ae70c2570a9b89fb5300000000000000000000000000000000000000000000000291cb3c4d55dc48c057654ae132413e81459ad2ae70c2570a9b89fb53000000a4022c0d9f000000000000000000000000000000000000000000000003afda75931ac3caa80000000000000000000000000000000000000000000000000000000000000000000000000000000000000000f6badfb9b0ab2f8f3fd8225ef1ea12fa689ad1a700000000000000000000000000000000000000000000000000000000000000800000000000000000000000000000000000000000000000000000000000000000f6badfb9b0ab2f8f3fd8225ef1ea12fa689ad1a7000000a4022c0d9f00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010b4a4c2494d84424ec5000000000000000000000000efb47fcfcad4f96c83d4ca676842fb03ef20a47700000000000000000000000000000000000000000000000000000000000000800000000000000000000000000000000000000000000000000000000000000000efb47fcfcad4f96c83d4ca676842fb03ef20a477000000a4022c0d9f0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000002a7e66330dd2817f000000000000000000000000031b7e144b2cf261a015004bee9c84a98263e2f6600000000000000000000000000000000000000000000000000000000000000800000000000000000000000000000000000000000000000000000000000000000c02aaa39b223fe8d0a0e5c4f27ead9083c756cc2000000242e1a7d4d000000000000000000000000000000000000000000000002a7e66330dd2817f0
0xa65eac29162978befba1f9c01d5e90c797310d2bf63ced3853cd76e60e58179a,13712493,29,1,2,0.0,0.0,0.6160163849268446,-0.6160163849268446,0xfb5fe1c20000000000000000000000001454232149a0dc51e612b471fe6d3393e60d09ad0000000000000000000000000000000000000000000000000000000000000080000000000000000000000000000000000000000000000000005b63e7a8c8d940000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000220000000000000000000000003777b152a71d08a4f8183d1cdd3eb94fc4532a440000000000000000000000000000000000000000000000000002c6e6ac6e2a60000000000000000000000000cddd0380132770c7a03f2ac2b2d421d35b95cedd0000000000000000000000000000000000000000000000000002c5a1d7982420000000000000000000000000480e5dcd2f295b52e36136ced02da4b065336c340000000000000000000000000000000000000000000000000002c4350a2db620000000000000000000000000667321b3499ce9f0f3369c15adb3a76d952e0e1e0000000000000000000000000000000000000000000000000002c40739f82440000000000000000000000000ba20ecf17a6e8b135aaf399ed146c513db9496f60000000000000000000000000000000000000000000000000002c337637d6080000000000000000000000000cb3a7b1b2e0d972f7f7825dfabf3558439eb31110000000000000000000000000000000000000000000000000002c32b70b76ae00000000000000000000000009bb0c62ed7d8135353e49a4c7a40d239c5013bae0000000000000000000000000000000000000000000000000002c32b70b76ae0000000000000000000000000deb23a7163a2bb262d5a562a69ba542ec56059310000000000000000000000000000000000000000000000000002c32b70b76ae0000000000000000000000000d6defbfc00b1e478dc18c34de1a6663712f1212c0000000000000000000000000000000000000000000000000002c32b70b76ae0000000000000000000000000ad8df1c5b3dd311f41c1442257002047bfddd7bf0000000000000000000000000000000000000000000000000002be8a3b06ffa0000000000000000000000000ca4e0464730af34a16cd99ea4c0ecfb50287b4120000000000000000000000000000000000000000000000000002bda93616ae000000000000000000000000008f3e11e9dc5ffac09af37fbdd1ad0484a76a1f950000000000000000000000000000000000000000000000000002bb1003739a80000000000000000000000000e740a8d9ede68e0f4a6d0efbac9b14384256635c0000000000000000000000000000000000000000000000000002b55d2e7dbe800000000000000000000000007867b2a3d477121797f1aaf60e11f916b148562f0000000000000000000000000000000000000000000000000002af773af931800000000000000000000000003519efb7c2dec986d818d0f78a99512f9e3c294b0000000000000000000000000000000000000000000000000002ad49db17a8c0000000000000000000000000c8bdcc05b3de862771706cea7303053da3bcecc50000000000000000000000000000000000000000000000000002ac2c4382b7c0000000000000000000000000a33647e2cece3f571740e611477baee5a5c4a96b0000000000000000000000000000000000000000000000000002ab990bdb78e000000000000000000000000092e0c2625202977646d422e506c2ae3b9f4a73ad0000000000000000000000000000000000000000000000000002ab98ecf550e0000000000000000000000000b8e7c7159414825b2d78a6648a5af60ae1f1eab70000000000000000000000000000000000000000000000000002ab66dc62d5e0000000000000000000000000a72dd23f357b1e7b4e0d8470f551997b8ecbc85b0000000000000000000000000000000000000000000000000002aa7d4ca161e00000000000000000000000004c7d2929f23cdb7e5fe7742065ab11d95f8f27280000000000000000000000000000000000000000000000000002a97073c8ebc000000000000000000000000084d6fdd9711662d5e3e2d75ee73bb596916f28280000000000000000000000000000000000000000000000000002a93b4c5dc68000000000000000000000000037f42cc339842a3e536578eeb4567a61f32131db0000000000000000000000000000000000000000000000000002a7aeb06246800000000000000000000000007908185c574cebd231273dd7e42e2547e177d7bc0000000000000000000000000000000000000000000000000002a70323cb7c600000000000000000000000000527d520295caf1d9da023524e48f38b24e7043f0000000000000000000000000000000000000000000000000002a561fdd189c0000000000000000000000000c0a829778d62d0afe4ed1bd90fd390ad75d50cd70000000000000000000000000000000000000000000000000002a2bb1f46346000000000000000000000000031b7e144b2cf261a015004bee9c84a98263e2f660000000000000000000000000000000000000000000000000002a2b070e941a00000000000000000000000009f57377c63dde9c95105c87428eb57157fba2cdc0000000000000000000000000000000000000000000000000002a11dfafb0660000000000000000000000000e608e9ef2544e829dc3e201317c1cc858b864f710000000000000000000000000000000000000000000000000002a105c083e8c00000000000000000000000005b890462b028ea5ab990ec835dc025546675ed4c00000000000000000000000000000000000000000000000000029f9c90887d80000000000000000000000000aa884ac9bb63d810baeda6a4a5e8406fee088d5100000000000000000000000000000000000000000000000000029f701e5287a00000000000000000000000004ab97cdadf27122f478c73498aac70d0ac51313800000000000000000000000000000000000000000000000000029ae1f9546c8000000000000000000000000052bf074085754f3501b529892a55f86ed6aceefd00000000000000000000000000000000000000000000000000029a78eb181b80000000000000000000000000588e532942a8725c5b132ef11302950c1c0303b9000000000000000000000000000000000000000000000000000299e32aae1920
0xaee732281e4a463a7248ad68158abd5924039f485202c6931775e7b3f424e9dc,13737805,216,1,2,0.0,0.0,0.003147280191665376,-0.003147280191665376,0x04236cf5aef63251dc14a0fde2b02908a87a60e6c5d28d39800000040000000000000000000000000000000000000000000000000071f46365c3eb873ccfd60b
0xb34cb3fc0eaf0625a0503a7e184412d671818ef35cd345a49dcb31635d8720ee,13514812,346,0,2,-0.01,0.0,0.016083013339449614,-0.026083013339449616,0x04236cf5c02aaa39b223fe8d0a0e5c4f27ead9083c756cc280000004000000000000000000000000000000000000000000000000002386f26fc10000d0e30db0c02aaa39b223fe8d0a0e5c4f27ead9083c756cc200000044a9059cbb0000000000000000000000006c239518495f92363ad341b2290984eda7623d1e000000000000000000000000000000000000000000000000002386f26fc100006c239518495f92363ad341b2290984eda7623d1e000000a4022c0d9f000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000017ca9d373d978f8000000000000000000000000000031b7e144b2cf261a015004bee9c84a98263e2f6600000000000000000000000000000000000000000000000000000000000000800000000000000000000000000000000000000000000000000000000000000000c047c42554c6495c85108ae8ee66fa4e3b88176d000000449dc29fac0000000000000000000000006c239518495f92363ad341b2290984eda7623d1e0000000000000000000000000000000000000000001670335c6eb72973829afb6c239518495f92363ad341b2290984eda7623d1e00000004fff6cae9c047c42554c6495c85108ae8ee66fa4e3b88176d00000044a9059cbb0000000000000000000000006c239518495f92363ad341b2290984eda7623d1e00000000000000000000000000000000000000000000017ca9d373d978f800006c239518495f92363ad341b2290984eda7623d1e000000a4022c0d9f00000000000000000000000000000000000000000000000215d0946b3d0b0f21000000000000000000000000000000000000000000000000000000000000000000000000000000000000000031b7e144b2cf261a015004bee9c84a98263e2f6600000000000000000000000000000000000000000000000000000000000000800000000000000000000000000000000000000000000000000000000000000000c02aaa39b223fe8d0a0e5c4f27ead9083c756cc2000000242e1a7d4d00000000000000000000000000000000000000000000000215d0946b3d0b0f21
0xb81fa2890bf275073ef7462a025c36d9fccdb5fe01bb70b931b96d2e3d7f39b8,13587226,101,0,2,-3.177178424257889,0.0,0.013720879508516136,-3.190899303766405,0x04236cf5c02aaa39b223fe8d0a0e5c4f27ead9083c756cc2800000040000000000000000000000000000000000000000000000002c179af185ed41f2d0e30db0c02aaa39b223fe8d0a0e5c4f27ead9083c756cc200000044a9059cbb0000000000000000000000004c083084c9d50334b343c44ec97d16011303cc730000000000000000000000000000000000000000000000002c179af185ed41f24c083084c9d50334b343c44ec97d16011303cc73000000a4022c0d9f0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000c4c0cd6df015ccf9b3e00000000000000000000000031b7e144b2cf261a015004bee9c84a98263e2f6600000000000000000000000000000000000000000000000000000000000000800000000000000000000000000000000000000000000000000000000000000000d9016a907dc0ecfa3ca425ab20b6b785b42f237300000044a9059cbb000000000000000000000000a23e1f551cfeac9ff762d351010136fafc3008e9000000000000000000000000000000000000000000000c4c0cd6df015ccf9b3ea23e1f551cfeac9ff762d351010136fafc3008e9000000a4022c0d9f0000000000000000000000000000000000000000000013048d9c32f8b29baac6000000000000000000000000000000000000000000000000000000000000000000000000000000000000000031b7e144b2cf261a015004bee9c84a98263e2f6600000000000000000000000000000000000000000000000000000000000000800000000000000000000000000000000000000000000000000000000000000000557b933a7c2c45672b610f8954a3deb39a51a8ca00000044a9059cbb000000000000000000000000c926990039045611eb1de520c1e249fd0d20a8ea0000000000000000000000000000000000000000000013048d9c32f8b29baac6c926990039045611eb1de520c1e249fd0d20a8ea000000a4022c0d9f000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000032d6e91857d15b9400000000000000000000000031b7e144b2cf261a015004bee9c84a98263e2f6600000000000000000000000000000000000000000000000000000000000000800000000000000000000000000000000000000000000000000000000000000000c02aaa39b223fe8d0a0e5c4f27ead9083c756cc2000000242e1a7d4d00000000000000000000000000000000000000000000000032d6e91857d15b94
0xc3be51539edc249e1e5c68d8a68ba16d2542430e23d5b766216d7dcdb523e309,13499799,3,1,1,0.1131439911627907,0.0,0.06479650220879456,0.04834748895399614,0x04236cf55bc25f649fc4e26069ddf4cf4010f9f706c2383100000044095ea7b30000000000000000000000008038c01a0390a8c547446a0b2c18fc9aefecc10cffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffc02aaa39b223fe8d0a0e5c4f27ead9083c756cc280000004000000000000000000000000000000000000000000000000171b447a7600e7ecd0e30db0b1d38026062ac10feda072ca0e9b7e35f1f5795a000000040902f1ac8038c01a0390a8c547446a0b2c18fc9aefecc10c000000244903b0d100000000000000000000000000000000000000000000000000000000000000008038c01a0390a8c547446a0b2c18fc9aefecc10c000000244903b0d100000000000000000000000000000000000000000000000000000000000000018ad599c3a0ff1de082011efddc58f1908eb6e6d8000000043850c7bdb1d38026062ac10feda072ca0e9b7e35f1f5795a000000040902f1acc02aaa39b223fe8d0a0e5c4f27ead9083c756cc20000006423b872dd00000000000000000000000031b7e144b2cf261a015004bee9c84a98263e2f66000000000000000000000000b1d38026062ac10feda072ca0e9b7e35f1f5795a000000000000000000000000000000000000000000000000171b447a7600e7ecb1d38026062ac10feda072ca0e9b7e35f1f5795a00000084022c0d9f0000000000000000000000000000000000000000000000b6b90473f66b408129000000000000000000000000000000000000000000000000000000000000000000000000000000000000000031b7e144b2cf261a015004bee9c84a98263e2f6600000000000000000000000000000000000000000000000000000000000000205bc25f649fc4e26069ddf4cf4010f9f706c238310000002470a0823100000000000000000000000031b7e144b2cf261a015004bee9c84a98263e2f668038c01a0390a8c547446a0b2c18fc9aefecc10c00000084a6417ed6000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000020000000000000000000000000000000000000000000000b6b90473f66b3762000000000000000000000000000000000000000000000000000000000000000000a0b86991c6218b36c1d19d4a2e9eb0ce3606eb480000002470a0823100000000000000000000000031b7e144b2cf261a015004bee9c84a98263e2f668ad599c3a0ff1de082011efddc58f1908eb6e6d800000124128acb0800000000000000000000000031b7e144b2cf261a015004bee9c84a98263e2f66000000000000000000000000000000000000000000000000000000000000000100000000000000000000000000000000000000000000000000000003f4a67f1900000000000000000000000000000000000000000000000000000001000276a400000000000000000000000000000000000000000000000000000000000000a00000000000000000000000000000000000000000000000000000000000000060a0b86991c6218b36c1d19d4a2e9eb0ce3606eb4800000044a9059cbb0000000000000000000000008ad599c3a0ff1de082011efddc58f1908eb6e6d800000000000000000000000000000000000000000000000000000003f4a67f190000005ca0b86991c6218b36c1d19d4a2e9eb0ce3606eb4800000044a9059cbb0000000000000000000000000a04e8b4d2014cd2d07a9eaf946945bed1262a99000000000000000000000000000000000000000000000000000000001cffb17ac02aaa39b223fe8d0a0e5c4f27ead9083c756cc2000000242e1a7d4d0000000000000000000000000000000000000000000000003b1cd0cb288ab487
0xcd59796f13cb9937491b26dfde0f5eaa143c495a1886f83ce586259f9cf6bace,13663417,171,1,2,0.422199277735973,0.0,0.02002490102311154,0.40217437671286144,0x04236cf5298d492e8c1d909d3f63bc4a36c66c64acb3d69500000044095ea7b30000000000000000000000007a250d5630b4cf539739df2c5dacb4c659f2488dffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffff7a250d5630b4cf539739df2c5dacb4c659f2488d00000104791ac947000000000000000000000000000000000000000000000028a857425466f8000000000000000000000000000000000000000000000000000005c5ecfbe40de7d400000000000000000000000000000000000000000000000000000000000000a000000000000000000000000031b7e144b2cf261a015004bee9c84a98263e2f6600000000000000000000000000000000000000000000000000000000619b590f0000000000000000000000000000000000000000000000000000000000000002000000000000000000000000298d492e8c1d909d3f63bc4a36c66c64acb3d695000000000000000000000000c02aaa39b223fe8d0a0e5c4f27ead9083c756cc2
0xd1e36e46ab2055d8f4e34a0849db1fb1f0c16ab13b3805a742221df8d1b966d2,13664010,245,1,2,0.23384379564155552,0.0,0.01208958031405866,0.22175421532749687,0x04236cf57a250d5630b4cf539739df2c5dacb4c659f2488d00000104791ac947000000000000000000000000000000000000000000000016267f04a7ad156bb7000000000000000000000000000000000000000000000000031b317744c12b4700000000000000000000000000000000000000000000000000000000000000a000000000000000000000000031b7e144b2cf261a015004bee9c84a98263e2f6600000000000000000000000000000000000000000000000000000000619b759e0000000000000000000000000000000000000000000000000000000000000002000000000000000000000000298d492e8c1d909d3f63bc4a36c66c64acb3d695000000000000000000000000c02aaa39b223fe8d0a0e5c4f27ead9083c756cc2
0xd739cc3b0011612d6366d0f2e5248ea46e9edf61ac11f9afe91c00761d07af2d,13484488,20,0,2,-27.47407128829816,0.0,0.007311410933801845,-27.48138269923196,0x04236cf5c02aaa39b223fe8d0a0e5c4f27ead9083c756cc2800000040000000000000000000000000000000000000000000000017d478245d8c5419bd0e30db0c02aaa39b223fe8d0a0e5c4f27ead9083c756cc200000044a9059cbb000000000000000000000000ce7e98d4da6ebda6af474ea618c6b175729cd3660000000000000000000000000000000000000000000000017d478245d8c5419bce7e98d4da6ebda6af474ea618c6b175729cd366000000a4022c0d9f000000000000000000000000000000000000000000001fb26d0d19e0790c6e470000000000000000000000000000000000000000000000000000000000000000000000000000000000000000a5c475167f03b1556c054e0da78192cd2779087f00000000000000000000000000000000000000000000000000000000000000800000000000000000000000000000000000000000000000000000000000000000a5c475167f03b1556c054e0da78192cd2779087f000000a4022c0d9f00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001acd3d813800000000000000000000000031b7e144b2cf261a015004bee9c84a98263e2f660000000000000000000000000000000000000000000000000000000000000080000000000000000000000000000000000000000000000000000000000000000088e6a0c2ddd26feeb64f039a2c41296fcb3f564000000124128acb0800000000000000000000000031b7e144b2cf261a015004bee9c84a98263e2f6600000000000000000000000000000000000000000000000000000000000000010000000000000000000000000000000000000000000000000000001acd3d813800000000000000000000000000000000000000000000000000000001000276a400000000000000000000000000000000000000000000000000000000000000a00000000000000000000000000000000000000000000000000000000000000060a0b86991c6218b36c1d19d4a2e9eb0ce3606eb4800000044a9059cbb00000000000000000000000088e6a0c2ddd26feeb64f039a2c41296fcb3f56400000000000000000000000000000000000000000000000000000001acd3d81380000005cc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2000000242e1a7d4d00000000000000000000000000000000000000000000000181cbd191a474e013
0xd78fe8fec0da8dc94a3637351c4fa3ae0f7269c038f115a94053450b7fdd78d3,13665080,271,1,1,47.284770544186046,0.0,0.006755114750924568,47.27801542943512,0x04236cf5dac17f958d2ee523a2206206994597c13d831ec700000044a9059cbb0000000000000000000000000a04e8b4d2014cd2d07a9eaf946945bed1262a990000000000000000000000000000000000000000000000000000002f5715dc3c
0xd8239db6fc9d72eaabbf007f20122c312d70023e1ee3ef6542f4c42c0225b148,13464683,183,1,2,40.0,0.0,0.001169287527923445,39.99883071247208,0x
0xdc7e2377df2eb7d14738ef29ca9b0d7cbdf7a893b831046aed1ff5d2eb582321,13664572,155,1,1,23.78481280860465,0.0,0.005255213371324866,23.779557595233324,0x5b2e99170000000000000000000000000a04e8b4d2014cd2d07a9eaf946945bed1262a99000000000000000000000000a0b86991c6218b36c1d19d4a2e9eb0ce3606eb4800000000000000000000000000000000000000000000000000000017d00bffa5
